longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,total_rooms_per_person,bedrooms_per_room,income_per_person,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_ces
-121.7,36.84,19,2511,465.0,1551,450,4.9107,1.618955512572534,0.18518518518518517,0.00316615087040619,1,0,0,0,0,231900
-121.85,37.68,4,4719,741.0,1895,742,6.8132,2.4902374670184697,0.15702479338842976,0.0035953562005277048,0,1,0,0,0,282500
-118.25,34.0,41,1768,475.0,1721,474,1.303,1.0273097036606624,0.2686651583710407,0.000757117954677513,1,0,0,0,0,90400
-119.84,37.48,17,2582,553.0,1087,423,2.5,2.375344986200552,0.21417505809450038,0.0022999080036798527,0,1,0,0,0,104200
-118.29,34.1,43,1711,443.0,1190,429,3.5172,1.4378151260504202,0.25891291642314435,0.00295563025210084,1,0,0,0,0,265500
-119.82,36.72,17,1276,242.0,927,238,2.6176,1.3764832793959008,0.1896551724137931,0.002823732470334412,0,1,0,0,0,54100
-122.43,37.77,52,1760,366.0,742,318,4.445,2.371967654986523,0.20795454545454545,0.005990566037735849,0,0,0,1,0,400000
-122.2,37.43,38,3626,528.0,1350,532,7.3681,2.685925925925926,0.1456150027578599,0.005457851851851852,0,0,0,0,1,500001
-118.31,33.99,48,2235,433.0,1363,433,1.6559,1.6397652237710931,0.19373601789709172,0.0012148936170212766,1,0,0,0,0,101400
-122.12,37.89,30,3227,733.0,1260,684,4.125,2.561111111111111,0.22714595599628137,0.003273809523809524,0,0,0,1,0,257100
-122.66,38.81,22,852,176.0,461,142,3.4375,1.8481561822125814,0.20657276995305165,0.007456616052060738,0,1,0,0,0,83300
-121.27,38.05,26,378,75.0,164,65,3.4107,2.3048780487804876,0.1984126984126984,0.020796951219512194,0,1,0,0,0,82800
-119.06,34.22,13,4175,1321.0,2257,1271,3.1446,1.8498006202924235,0.31640718562874254,0.0013932653965440852,1,0,0,0,0,177100
-118.41,34.0,38,324,70.0,268,73,2.55,1.208955223880597,0.21604938271604937,0.009514925373134328,1,0,0,0,0,271400
-117.17,34.03,33,4583,648.0,1760,638,6.3308,2.6039772727272728,0.1413921012437268,0.0035970454545454543,0,1,0,0,0,230600
-122.24,37.48,40,4459,1027.0,2080,982,3.5322,2.14375,0.2303206997084548,0.001698173076923077,0,0,0,0,1,361900
-121.98,37.16,42,2533,433.0,957,398,5.3468,2.6468129571577848,0.17094354520331623,0.005587042842215256,1,0,0,0,0,279900
-121.85,37.26,16,1816,241.0,793,234,6.8194,2.2900378310214378,0.1327092511013216,0.008599495586380831,1,0,0,0,0,291200
-119.03,35.42,38,2952,598.0,1491,568,2.6094,1.9798792756539236,0.20257452574525744,0.0017501006036217304,0,1,0,0,0,67900
-118.32,34.08,52,2370,473.0,1053,434,4.1429,2.2507122507122506,0.19957805907172996,0.003934377967711301,1,0,0,0,0,380300
-122.42,37.66,26,3253,932.0,2246,855,2.6631,1.4483526268922529,0.28650476483246234,0.0011857079252003563,0,0,0,0,1,244000
-122.47,37.76,52,2680,740.0,1587,713,2.5933,1.688720856962823,0.27611940298507465,0.0016340894770006302,0,0,0,1,0,359600
-118.29,34.09,35,2624,1116.0,3548,1008,2.0132,0.7395715896279594,0.4253048780487805,0.0005674182638105975,1,0,0,0,0,198400
-117.7,34.04,13,5301,1025.0,2870,984,3.5954,1.8470383275261324,0.19335974344463308,0.001252752613240418,0,1,0,0,0,163000
-121.49,38.56,35,1521,457.0,987,455,1.9013,1.541033434650456,0.30046022353714663,0.0019263424518743669,0,1,0,0,0,86900
-118.11,33.92,34,1414,263.0,983,264,4.1767,1.4384537131230926,0.185997171145686,0.0042489318413021365,1,0,0,0,0,156600
-122.25,37.5,45,1812,336.0,752,329,4.95,2.4095744680851063,0.18543046357615894,0.006582446808510638,0,0,0,0,1,345000
-121.94,38.89,15,1462,314.0,774,271,2.5478,1.8888888888888888,0.21477428180574556,0.003291731266149871,0,1,0,0,0,91700
-117.06,32.67,29,4047,754.0,2353,730,4.0505,1.7199320016999575,0.18631084754138869,0.0017214194645133872,0,0,0,0,1,125000
-121.95,37.26,34,1482,255.0,584,246,5.5121,2.537671232876712,0.1720647773279352,0.009438527397260274,1,0,0,0,0,264700
-122.25,37.47,38,645,124.0,265,103,5.4688,2.4339622641509435,0.19224806201550387,0.02063698113207547,0,0,0,0,1,305000
-117.09,32.9,16,1989,290.0,814,291,6.2715,2.4434889434889433,0.14580191050779287,0.007704545454545454,1,0,0,0,0,255100
-121.19,38.67,16,1754,284.0,773,277,4.817,2.2690815006468306,0.1619156214367161,0.006231565329883571,0,1,0,0,0,147000
-118.4,34.03,36,1831,296.0,871,269,8.1484,2.1021814006888633,0.1616602949208083,0.009355223880597015,1,0,0,0,0,500001
-117.65,34.04,15,3393,,2039,611,3.9336,1.6640510053948014,,0.0019291809710642472,0,1,0,0,0,151000
-118.23,33.94,36,1110,,1417,302,2.3333,0.7833450952717008,,0.0016466478475652788,1,0,0,0,0,92100
-120.6,37.34,34,1830,431.0,1304,415,2.1182,1.4033742331288344,0.2355191256830601,0.0016243865030674846,0,1,0,0,0,68900
-122.2,37.77,41,1547,415.0,1024,341,2.0562,1.5107421875,0.2682611506140918,0.0020080078125,0,0,0,1,0,102000
-119.76,36.83,17,3690,628.0,1888,601,4.0196,1.9544491525423728,0.17018970189701896,0.0021290254237288134,0,1,0,0,0,84200
-118.4,34.2,30,2392,655.0,1987,609,2.8424,1.2038248616004026,0.2738294314381271,0.0014304982385505787,1,0,0,0,0,226400
-121.86,36.63,37,338,109.0,231,100,2.5313,1.4632034632034632,0.3224852071005917,0.010958008658008658,1,0,0,0,0,108300
-121.3,38.0,27,2918,580.0,1338,544,2.6495,2.180866965620329,0.1987662782727896,0.001980194319880419,0,1,0,0,0,116200
-119.04,35.31,11,2161,371.0,1267,388,4.1957,1.7056037884767166,0.17167977788061084,0.003311523283346488,0,1,0,0,0,92700
-117.75,34.08,33,2824,523.0,1797,493,3.6359,1.5715080690038954,0.18519830028328613,0.002023316638842515,0,1,0,0,0,135100
-118.43,34.06,11,3184,641.0,911,463,7.2675,3.495060373216246,0.20131909547738694,0.007977497255762899,1,0,0,0,0,500001
-122.25,37.81,46,3232,835.0,1373,747,3.225,2.353969410050983,0.2583539603960396,0.002348871085214858,0,0,0,1,0,218800
-119.32,36.3,15,2864,571.0,1480,475,2.9698,1.9351351351351351,0.19937150837988826,0.002006621621621622,0,1,0,0,0,93400
-122.21,37.78,44,1729,414.0,1240,393,2.3125,1.3943548387096774,0.23944476576055523,0.0018649193548387097,0,0,0,1,0,102800
-118.55,34.19,31,1856,370.0,990,360,4.3654,1.8747474747474748,0.19935344827586207,0.00440949494949495,1,0,0,0,0,223800
-117.99,33.73,17,5239,1045.0,2440,985,4.375,2.1471311475409838,0.1994655468600878,0.001793032786885246,1,0,0,0,0,248100
-118.42,34.17,31,2235,363.0,914,370,6.1359,2.4452954048140043,0.16241610738255033,0.0067132385120350115,1,0,0,0,0,359700
-117.04,32.68,9,3087,609.0,1530,556,3.775,2.0176470588235293,0.19727891156462585,0.0024673202614379085,0,0,0,0,1,125000
-122.21,37.47,33,1266,415.0,1991,334,2.92,0.6358613761928679,0.3278041074249605,0.0014665996986438976,0,0,0,0,1,202800
-117.08,32.75,15,1821,516.0,1385,439,2.5101,1.3148014440433213,0.2833607907742998,0.001812346570397112,0,0,0,0,1,95300
-119.71,36.73,19,3972,585.0,1586,560,5.2608,2.5044136191677175,0.1472809667673716,0.0033170239596469102,0,1,0,0,0,151400
-121.46,38.54,48,1001,205.0,605,175,1.8333,1.6545454545454545,0.2047952047952048,0.0030302479338842974,0,1,0,0,0,58200
-122.49,37.98,34,1256,178.0,460,174,6.4271,2.7304347826086954,0.14171974522292993,0.013971956521739132,0,0,0,1,0,451700
-118.56,34.2,35,1770,362.0,1083,355,5.0483,1.634349030470914,0.20451977401129945,0.00466140350877193,1,0,0,0,0,221000
-118.21,33.95,32,1116,328.0,1265,302,2.295,0.8822134387351779,0.2939068100358423,0.0018142292490118577,1,0,0,0,0,155200
-124.14,40.67,23,580,117.0,320,109,4.2054,1.8125,0.20172413793103447,0.013141875,0,0,0,0,1,130600
-120.95,37.09,43,1116,222.0,801,207,2.875,1.3932584269662922,0.1989247311827957,0.003589263420724095,0,1,0,0,0,97200
-119.8,36.79,45,1337,187.0,471,187,5.187,2.8386411889596603,0.13986537023186238,0.011012738853503186,0,1,0,0,0,153800
-117.19,32.85,15,2895,498.0,1164,443,5.102,2.4871134020618557,0.17202072538860103,0.004383161512027492,0,0,0,0,1,417500
-117.28,33.89,33,6982,1371.0,5650,1195,2.5379,1.2357522123893805,0.19636207390432542,0.0004491858407079646,0,1,0,0,0,152700
-118.11,33.74,43,1222,303.0,565,309,4.8482,2.16283185840708,0.2479541734860884,0.008580884955752212,0,0,0,0,1,500001
-121.45,38.63,28,1246,295.0,884,258,1.4397,1.409502262443439,0.23675762439807382,0.0016286199095022623,0,1,0,0,0,51700
-120.57,34.96,38,1145,297.0,1107,296,2.1776,1.034327009936766,0.2593886462882096,0.001967118337850045,0,0,0,0,1,89100
-120.42,34.91,4,6986,1217.0,2801,1212,3.2135,2.494109246697608,0.174205553965073,0.0011472688325598,1,0,0,0,0,212700
-122.26,37.54,5,3264,442.0,1607,453,9.1415,2.031113876789048,0.13541666666666666,0.005688550093341631,0,0,0,1,0,500001
-118.34,33.98,45,1298,294.0,1064,268,3.7067,1.2199248120300752,0.22650231124807396,0.0034837406015037595,1,0,0,0,0,136600
-119.53,36.65,43,1676,320.0,1056,276,2.5562,1.5871212121212122,0.1909307875894988,0.0024206439393939395,0,1,0,0,0,93200
-121.48,38.55,52,2037,358.0,811,375,4.3929,2.5117139334155363,0.17574864997545409,0.005416646115906289,0,1,0,0,0,162500
-117.26,32.81,30,1328,346.0,577,328,2.3284,2.3015597920277298,0.2605421686746988,0.004035355285961871,0,0,0,0,1,290600
-122.24,37.82,52,1509,225.0,674,244,4.9306,2.2388724035608307,0.14910536779324055,0.0073154302670623145,0,0,0,1,0,313400
-122.41,37.71,47,2289,481.0,1697,465,3.4773,1.348850913376547,0.21013543031891654,0.0020490866234531527,0,0,0,1,0,226300
-121.82,37.69,12,1906,351.0,802,319,4.9375,2.376558603491272,0.18415529905561384,0.006156483790523691,0,1,0,0,0,227700
-121.0,37.62,28,1153,420.0,1043,357,1.0801,1.105465004793864,0.3642671292281006,0.0010355704697986579,0,1,0,0,0,75000
-121.34,38.01,17,2033,452.0,1114,446,3.2872,1.824955116696589,0.22233152975897688,0.0029508078994614,0,1,0,0,0,175000
-117.33,33.17,11,10923,2041.0,4773,1858,4.0791,2.288497800125707,0.18685342854527145,0.000854619736015085,0,0,0,0,1,281300
-121.96,37.3,20,4228,1006.0,2334,1007,4.3081,1.8114824335904027,0.23793755912961212,0.0018458011996572406,1,0,0,0,0,227300
-121.87,37.35,37,1566,375.0,1223,346,3.2793,1.2804578904333606,0.23946360153256704,0.002681357318070319,1,0,0,0,0,174500
-117.91,33.69,30,2704,426.0,1289,423,5.2815,2.0977501939487975,0.15754437869822485,0.004097362296353763,1,0,0,0,0,229500
-118.07,33.97,36,1265,273.0,1052,253,4.8929,1.2024714828897338,0.2158102766798419,0.0046510456273764255,1,0,0,0,0,156200
-115.62,33.04,20,1121,244.0,766,230,2.2969,1.4634464751958225,0.21766280107047278,0.0029985639686684073,0,1,0,0,0,62000
-121.41,38.53,35,2061,371.0,1110,342,3.1944,1.8567567567567567,0.18000970402717129,0.0028778378378378376,0,1,0,0,0,79000
-120.47,34.64,16,1912,406.0,1009,417,3.4063,1.8949454905847374,0.21234309623430964,0.0033759167492566898,0,0,0,0,1,138000
-120.33,38.0,14,1944,330.0,822,314,3.5,2.3649635036496353,0.1697530864197531,0.004257907542579075,0,1,0,0,0,170700
-122.33,37.94,44,1769,332.0,828,309,4.0526,2.1364734299516908,0.18767665347654042,0.004894444444444444,0,0,0,1,0,150800
-121.81,37.99,22,2331,359.0,1086,340,5.1435,2.1464088397790055,0.154011154011154,0.004736187845303868,0,1,0,0,0,150800
-117.87,34.1,15,6409,1363.0,3359,1267,3.875,1.9080083358142303,0.21266968325791855,0.0011536171479607025,1,0,0,0,0,173300
-117.68,34.15,4,4082,578.0,1996,580,6.7813,2.0450901803607215,0.14159725624693778,0.003397444889779559,0,1,0,0,0,286300
-122.3,37.81,52,572,109.0,274,82,1.8516,2.0875912408759123,0.19055944055944055,0.0067576642335766424,0,0,0,1,0,85000
-119.69,36.74,23,2097,385.0,911,405,3.5128,2.3018660812294183,0.18359561278016215,0.0038559824368825466,0,1,0,0,0,121600
-118.87,35.37,14,2458,433.0,1352,411,3.5441,1.8180473372781065,0.17615947925142392,0.0026213757396449703,0,1,0,0,0,87000
-118.07,34.13,27,3787,913.0,1992,853,3.301,1.9011044176706828,0.24108793240031687,0.001657128514056225,0,1,0,0,0,251200
-121.94,37.94,26,1299,174.0,533,180,6.2296,2.4371482176360226,0.13394919168591224,0.011687804878048779,0,1,0,0,0,291700
-122.47,37.78,52,2042,378.0,1153,408,4.1856,1.7710320901994796,0.1851126346718903,0.003630182133564614,0,0,0,1,0,404700
-117.86,33.85,17,1131,236.0,622,244,4.9306,1.8183279742765273,0.20866489832007074,0.007927009646302252,1,0,0,0,0,158500
-121.94,37.35,52,906,227.0,1662,219,3.1667,0.5451263537906137,0.25055187637969095,0.001905354993983153,1,0,0,0,0,231600
-118.07,34.07,19,1554,393.0,1427,370,3.125,1.0889978976874561,0.2528957528957529,0.0021899088997897687,1,0,0,0,0,207100
-118.12,34.16,30,1762,416.0,940,398,2.8631,1.874468085106383,0.23609534619750283,0.0030458510638297874,1,0,0,0,0,188600
-118.07,33.93,5,906,187.0,1453,158,4.125,0.6235375086028906,0.206401766004415,0.0028389538885065383,1,0,0,0,0,171900
-121.82,37.24,20,3671,567.0,1944,589,6.0538,1.8883744855967077,0.15445382729501497,0.003114094650205761,1,0,0,0,0,241000
-120.35,40.63,33,240,49.0,63,22,3.625,3.8095238095238093,0.20416666666666666,0.057539682539682536,0,1,0,0,0,200000
-118.78,34.16,9,30405,4093.0,12873,3931,8.0137,2.361920298298765,0.13461601710245025,0.0006225200031072788,0,0,0,0,1,399200
-118.55,34.44,14,15348,2366.0,7087,2169,6.3277,2.165655425426838,0.154156893406307,0.000892860166502046,0,1,0,0,0,237700
-118.44,34.24,36,1660,301.0,1225,307,4.095,1.3551020408163266,0.18132530120481927,0.0033428571428571426,1,0,0,0,0,184000
-117.97,33.68,16,4508,598.0,2221,623,7.3731,2.029716343989194,0.1326530612244898,0.003319720846465556,1,0,0,0,0,390800
-121.3,38.12,11,1792,252.0,767,263,7.6889,2.3363754889178616,0.140625,0.010024641460234681,0,1,0,0,0,229300
-117.64,34.03,11,2050,382.0,1044,371,4.8281,1.9636015325670497,0.18634146341463415,0.004624616858237548,0,1,0,0,0,137000
-121.95,37.33,31,1866,465.0,821,447,2.3547,2.2728380024360537,0.2491961414790997,0.002868087697929354,1,0,0,0,0,275900
-117.89,34.12,35,1470,241.0,885,246,4.9239,1.6610169491525424,0.16394557823129252,0.005563728813559322,1,0,0,0,0,168800
-117.97,33.93,33,1700,369.0,981,362,4.5461,1.7329255861365953,0.21705882352941178,0.004634148827726809,1,0,0,0,0,194000
-118.25,33.89,34,1367,288.0,1183,286,2.6812,1.1555367709213864,0.21068032187271396,0.0022664412510566357,1,0,0,0,0,104100
-117.9,33.73,31,1171,306.0,1690,301,3.2639,0.6928994082840236,0.26131511528608026,0.001931301775147929,1,0,0,0,0,155200
-117.92,33.83,6,3136,990.0,1894,859,2.5564,1.6557550158394931,0.3156887755102041,0.0013497360084477297,1,0,0,0,0,171300
-117.89,33.84,35,3315,744.0,2425,687,3.5521,1.3670103092783505,0.2244343891402715,0.0014647835051546391,1,0,0,0,0,182800
-122.73,41.76,19,2200,414.0,950,367,2.5357,2.3157894736842106,0.18818181818181817,0.002669157894736842,0,1,0,0,0,94200
-118.4,34.04,40,2079,268.0,720,282,9.272,2.8875,0.12890812890812892,0.012877777777777778,1,0,0,0,0,500001
-117.87,33.89,19,1674,243.0,786,234,6.4218,2.1297709923664123,0.14516129032258066,0.008170229007633588,1,0,0,0,0,275000
-117.34,34.11,29,2912,566.0,2188,518,3.2656,1.3308957952468008,0.19436813186813187,0.0014925045703839124,0,1,0,0,0,90600
-118.08,33.78,30,2879,403.0,1109,414,6.9324,2.596032461677187,0.13997915943035777,0.006251036970243463,1,0,0,0,0,364700
-118.37,34.06,52,843,160.0,333,151,4.5192,2.5315315315315314,0.18979833926453143,0.013571171171171171,1,0,0,0,0,446000
-123.54,39.17,18,2251,510.0,1032,369,2.2946,2.181201550387597,0.22656597067969791,0.0022234496124031006,1,0,0,0,0,101000
-122.46,37.78,52,2632,542.0,1364,544,3.4605,1.9296187683284458,0.20592705167173253,0.002537023460410557,0,0,0,1,0,441700
-122.11,37.4,31,2836,490.0,1138,481,4.9519,2.492091388400703,0.17277856135401976,0.004351405975395431,0,0,0,1,0,500001
-117.98,34.06,33,1353,228.0,1079,237,4.5417,1.2539388322520852,0.16851441241685144,0.00420917516218721,1,0,0,0,0,160300
-121.53,38.58,33,4988,1169.0,2414,1075,1.9728,2.0662800331400164,0.23436246992782678,0.0008172328086164044,0,1,0,0,0,76400
-122.08,37.58,16,3349,544.0,2003,488,6.0074,1.6719920119820268,0.16243654822335024,0.002999201198202696,0,0,0,1,0,236500
-114.63,32.76,15,1448,378.0,949,300,0.8585,1.5258166491043204,0.2610497237569061,0.00090463645943098,0,1,0,0,0,45000
-122.75,38.46,13,4323,1020.0,2566,728,3.0147,1.6847233047544816,0.2359472588480222,0.0011748636009353078,1,0,0,0,0,142800
-118.05,34.13,23,3264,729.0,1475,668,3.735,2.2128813559322036,0.22334558823529413,0.0025322033898305084,0,1,0,0,0,218300
-120.59,35.11,25,3642,726.0,1729,673,3.155,2.10641989589358,0.19934102141680396,0.0018247541931752456,1,0,0,0,0,205400
-122.47,37.74,52,3797,668.0,1633,658,5.6787,2.3251684017146355,0.1759283644982881,0.0034774647887323945,0,0,0,1,0,363600
-118.1,34.18,39,2321,336.0,880,339,7.7108,2.6375,0.14476518741921585,0.008762272727272728,0,1,0,0,0,450000
-117.87,33.6,33,3120,602.0,1155,553,5.2949,2.7012987012987013,0.19294871794871796,0.004584329004329005,1,0,0,0,0,500001
-115.54,32.79,23,1712,403.0,1370,377,1.275,1.2496350364963504,0.23539719626168223,0.0009306569343065693,0,1,0,0,0,60400
-118.2,33.95,41,679,184.0,788,185,2.1406,0.8616751269035533,0.2709867452135493,0.002716497461928934,1,0,0,0,0,165300
-122.5,37.75,44,1819,,1137,354,3.4919,1.5998240985048373,,0.0030711521547933155,0,0,0,0,1,271800
-121.98,37.53,28,2829,566.0,1610,540,4.6,1.7571428571428571,0.20007069635913752,0.0028571428571428567,1,0,0,0,0,223200
-117.16,32.74,27,2335,604.0,982,590,3.1921,2.3778004073319754,0.2586723768736617,0.00325061099796334,0,0,0,0,1,261500
-116.57,33.84,18,7962,1652.0,2009,921,3.3897,3.963165754106521,0.20748555639286612,0.0016872573419611746,0,1,0,0,0,230200
-119.16,34.28,11,5330,1056.0,2801,1028,4.763,1.902891824348447,0.1981238273921201,0.0017004641199571582,0,0,0,0,1,232700
-117.2,32.85,22,3501,631.0,1297,581,4.7891,2.699306090979183,0.1802342187946301,0.0036924441017733233,0,0,0,0,1,295300
-118.28,34.01,52,795,308.0,1118,275,1.2175,0.7110912343470484,0.38742138364779877,0.0010889982110912344,1,0,0,0,0,131300
-117.94,33.66,16,2095,450.0,963,411,5.5,2.1754932502596054,0.21479713603818615,0.005711318795430945,1,0,0,0,0,224100
-118.33,33.87,36,2219,406.0,1219,403,4.2614,1.8203445447087776,0.1829652996845426,0.0034958162428219853,1,0,0,0,0,267100
-122.28,37.8,52,215,87.0,904,88,0.8668,0.23783185840707965,0.4046511627906977,0.000958849557522124,0,0,0,1,0,137500
-118.24,33.91,40,972,240.0,761,225,1.4688,1.2772667542706964,0.24691358024691357,0.0019300919842312747,1,0,0,0,0,88200
-121.35,38.46,2,6992,1132.0,2816,984,4.3879,2.4829545454545454,0.16189931350114417,0.0015582031250000001,0,1,0,0,0,144400
-118.42,34.05,52,2533,402.0,981,386,7.8164,2.582059123343527,0.15870509277536518,0.007967787971457696,1,0,0,0,0,500001
-116.83,34.25,15,8948,1985.0,1316,514,2.7375,6.7993920972644375,0.22183728207420653,0.0020801671732522797,0,1,0,0,0,90800
-117.04,32.83,8,2205,348.0,777,341,6.0266,2.8378378378378377,0.15782312925170067,0.007756241956241957,1,0,0,0,0,177400
-122.43,37.71,24,4299,857.0,2249,788,4.6098,1.9115162294353045,0.19934868574086997,0.0020497109826589596,0,0,0,1,0,290400
-121.02,37.63,35,1591,364.0,1290,352,1.564,1.2333333333333334,0.22878692646134507,0.0012124031007751939,0,1,0,0,0,81800
-118.8,34.19,4,15572,2222.0,5495,2152,8.6499,2.8338489535941767,0.14269201130233752,0.0015741401273885352,1,0,0,0,0,500001
-117.72,34.09,33,4979,934.0,2575,874,3.7958,1.9335922330097088,0.18758786905001004,0.0014740970873786407,0,1,0,0,0,152500
-119.88,34.43,16,2206,541.0,1227,554,3.75,1.797881010594947,0.24524025385312784,0.003056234718826406,0,0,0,0,1,223100
-121.11,35.52,9,6044,1222.0,2239,972,3.24,2.699419383653417,0.20218398411647914,0.0014470745868691382,0,0,0,0,1,264600
-117.92,34.08,35,1897,311.0,965,323,5.7039,1.9658031088082901,0.1639430680021086,0.005910777202072539,1,0,0,0,0,199400
-121.96,37.58,15,3575,597.0,1777,559,5.7192,2.0118176702307258,0.16699300699300698,0.003218458075407991,1,0,0,0,0,283500
-121.36,38.55,33,1191,198.0,554,191,2.8021,2.1498194945848375,0.16624685138539042,0.0050579422382671475,0,1,0,0,0,118800
-118.29,34.06,23,2040,778.0,2235,697,1.9309,0.912751677852349,0.3813725490196078,0.0008639373601789709,1,0,0,0,0,233300
-118.26,33.97,47,1504,374.0,1168,358,1.4625,1.2876712328767124,0.24867021276595744,0.001252140410958904,1,0,0,0,0,94200
-117.14,32.75,19,1358,613.0,766,630,1.0353,1.772845953002611,0.45139911634756996,0.001351566579634465,0,0,0,0,1,150000
-118.14,33.86,36,1774,348.0,934,333,4.8571,1.899357601713062,0.19616685456595265,0.005200321199143469,1,0,0,0,0,203300
-117.97,33.74,18,2814,539.0,1439,493,3.599,1.9555246699096596,0.19154228855721392,0.0025010423905489926,1,0,0,0,0,262000
-117.88,34.12,33,1485,274.0,1006,258,5.1708,1.4761431411530814,0.18451178451178452,0.005139960238568588,1,0,0,0,0,158500
-120.71,37.39,40,680,160.0,785,175,2.6058,0.8662420382165605,0.23529411764705882,0.0033194904458598725,0,1,0,0,0,72700
-120.56,35.13,15,5818,924.0,2324,845,4.4033,2.5034423407917386,0.15881746304572017,0.001894707401032702,1,0,0,0,0,267600
-117.94,34.1,31,1239,254.0,929,244,3.3625,1.333692142088267,0.2050040355125101,0.0036194833153928956,1,0,0,0,0,153400
-122.25,38.12,47,1339,298.0,794,286,2.5865,1.68639798488665,0.22255414488424197,0.0032575566750629725,0,0,0,1,0,109800
-117.22,32.84,19,2691,347.0,1154,366,8.051,2.331889081455806,0.1289483463396507,0.006976603119584056,0,0,0,0,1,363600
-117.73,35.73,35,2916,594.0,1870,432,3.625,1.5593582887700534,0.2037037037037037,0.0019385026737967915,0,1,0,0,0,55000
-117.98,33.61,17,2054,291.0,836,288,6.8939,2.4569377990430623,0.14167478091528724,0.008246291866028708,0,0,0,0,1,383900
-122.71,38.37,16,2355,345.0,1014,348,5.6018,2.3224852071005917,0.1464968152866242,0.005524457593688363,1,0,0,0,0,253000
-118.19,33.91,33,915,225.0,826,212,2.7708,1.1077481840193704,0.2459016393442623,0.0033544794188861984,1,0,0,0,0,117400
-118.31,34.02,43,2255,533.0,1568,470,1.6955,1.438137755102041,0.23636363636363636,0.001081313775510204,1,0,0,0,0,115200
-117.78,34.06,25,1712,491.0,1807,478,2.2258,0.9474266740453791,0.2867990654205608,0.001231765356945213,0,1,0,0,0,114800
-120.99,38.67,8,4913,744.0,2005,723,5.4413,2.4503740648379053,0.15143496845104823,0.002713865336658354,0,1,0,0,0,187900
-118.3,33.99,44,1458,326.0,1159,283,1.1645,1.2579810181190683,0.22359396433470508,0.0010047454702329596,1,0,0,0,0,98200
-117.32,34.55,18,279,59.0,188,60,0.8246,1.4840425531914894,0.2114695340501792,0.004386170212765958,0,1,0,0,0,91700
-122.72,38.48,23,2296,356.0,902,334,6.0298,2.5454545454545454,0.15505226480836237,0.006684922394678492,1,0,0,0,0,289100
-118.09,33.79,36,4210,657.0,1911,631,5.8491,2.203035060177917,0.15605700712589074,0.0030607535321821038,1,0,0,0,0,247300
-121.88,37.67,25,2244,301.0,937,324,6.4524,2.3948772678762005,0.13413547237076648,0.006886232657417289,0,1,0,0,0,296900
-122.09,37.67,39,2069,500.0,1408,478,3.1115,1.4694602272727273,0.2416626389560174,0.002209872159090909,0,0,0,1,0,153500
-118.2,33.97,30,1911,562.0,2055,534,2.3917,0.92992700729927,0.29408686551543695,0.001163844282238443,1,0,0,0,0,154600
-118.56,34.2,36,1544,308.0,891,286,4.175,1.7328843995510663,0.19948186528497408,0.004685746352413019,1,0,0,0,0,190900
-121.9,37.67,7,9540,1294.0,3926,1229,7.4353,2.4299541518084564,0.13563941299790355,0.0018938614365766684,1,0,0,0,0,389800
-118.01,34.08,35,1852,358.0,1414,347,4.275,1.3097595473833097,0.19330453563714903,0.0030233380480905237,0,1,0,0,0,173600
-122.26,37.89,52,3078,494.0,1005,462,6.381,3.062686567164179,0.16049382716049382,0.006349253731343284,0,0,0,1,0,342200
-117.97,33.67,25,3906,660.0,1809,622,5.6765,2.1592039800995027,0.16897081413210446,0.003137921503593145,1,0,0,0,0,265100
-118.01,33.83,29,3963,772.0,2104,743,4.9803,1.883555133079848,0.19480191773908656,0.0023670627376425855,1,0,0,0,0,208600
-117.02,32.8,29,1232,243.0,665,247,3.65,1.8526315789473684,0.19724025974025974,0.005488721804511278,1,0,0,0,0,168900
-117.51,33.88,24,3044,602.0,2541,564,4.131,1.1979535615899253,0.19776609724047306,0.0016257378984651713,0,1,0,0,0,123800
-119.83,36.79,35,1872,363.0,1054,369,3.3272,1.776091081593928,0.19391025641025642,0.0031567362428842503,0,1,0,0,0,65600
-117.23,32.74,16,1953,404.0,798,385,4.8167,2.4473684210526314,0.20686123911930362,0.006035964912280702,0,0,0,0,1,169800
-117.17,32.63,26,1617,279.0,2745,250,3.5357,0.5890710382513661,0.1725417439703154,0.0012880510018214936,0,0,0,0,1,67500
-118.85,34.21,25,1328,209.0,691,228,4.9234,1.9218523878437048,0.15737951807228914,0.007125036179450072,1,0,0,0,0,241400
-118.32,34.01,50,1842,377.0,817,341,3.1548,2.254589963280294,0.20466883821932683,0.003861444308445532,1,0,0,0,0,157700
-118.43,33.99,45,2092,451.0,1190,429,3.8021,1.757983193277311,0.2155831739961759,0.0031950420168067226,1,0,0,0,0,323000
-117.08,32.68,19,3635,1078.0,3127,1098,1.324,1.1624560281419891,0.2965612104539202,0.0004234090182283339,0,0,0,0,1,122600
-123.22,39.16,32,1149,187.0,499,208,3.6587,2.302605210420842,0.16275021758050479,0.007332064128256513,1,0,0,0,0,154600
-120.67,36.72,18,819,198.0,996,198,2.5,0.822289156626506,0.24175824175824176,0.0025100401606425703,0,1,0,0,0,112500
-118.21,34.21,41,1676,263.0,757,255,4.7734,2.214002642007926,0.15692124105011934,0.006305680317040951,1,0,0,0,0,450800
